x1	x2	x3	x4	x5
0.364528	1.006532	0.010000	0.010000	0.936224
0.364773	1.005005	0.010000	0.010000	0.181103
0.365078	1.005854	0.010000	0.010000	0.320737
0.365146	1.005510	0.010000	0.010000	0.245890
0.365050	0.010000	0.010000	0.010000	0.232979
0.364123	0.010000	0.010000	0.010000	0.617390
0.365385	1.006520	0.010000	0.010000	0.458553
0.364641	1.004970	0.010000	0.010000	0.911678
0.364332	1.004973	0.010000	0.010000	0.113785
0.364524	1.006729	0.010000	0.010000	0.228104
0.364372	1.004891	0.010000	0.010000	0.813010
0.365582	1.006500	0.010000	0.010000	0.385691
0.365501	1.005588	0.010000	0.010000	0.838724
0.364669	1.006731	0.010000	0.010000	0.803470
0.364962	1.004987	0.010000	0.010000	0.399836
0.364318	1.004489	0.010000	0.010000	0.919352
0.363828	1.004657	0.010000	0.010000	0.539498
0.363867	1.005638	0.010000	0.010000	0.034830
0.365539	1.006621	0.010000	0.010000	0.941771
0.364809	1.006321	0.010000	0.010000	0.720961
0.365267	0.010000	0.010000	0.010000	0.859032
0.365355	1.005782	0.010000	0.010000	0.124065
0.364289	1.006389	0.010000	0.010000	0.674037
0.364255	1.004558	0.010000	0.010000	0.714662
0.364414	1.006233	0.010000	0.010000	0.201932
0.364776	1.006292	0.010000	0.010000	0.068100
0.364079	1.005470	0.010000	0.010000	0.209859
0.366244	1.005317	0.010000	0.010000	0.332498
0.365156	0.010000	0.010000	0.010000	0.395733
0.365359	1.006737	0.010000	0.010000	0.297932
0.363330	1.006763	0.010000	0.010000	0.494718
0.365526	0.010000	0.010000	0.010000	0.395781
0.364248	1.004899	0.010000	0.010000	0.678636
0.364391	1.005870	0.010000	0.010000	0.816236
0.365110	1.005619	0.010000	0.010000	0.320425
0.365217	1.005257	0.010000	0.010000	0.839422
0.364582	1.005646	0.010000	0.010000	0.940269
0.365663	0.010000	0.010000	0.010000	0.977594
0.364272	1.006050	0.010000	0.010000	0.455285
0.365422	0.010000	0.010000	0.010000	0.961525
0.364577	1.006203	0.010000	0.010000	0.338869
0.365889	0.010000	0.010000	0.010000	0.855739
0.363940	1.004768	0.010000	0.010000	0.232378
0.363996	1.004782	0.010000	0.010000	0.232234
0.365101	0.010000	0.010000	0.010000	0.720445
0.365439	1.005206	0.010000	0.010000	0.028023
0.364693	1.006019	0.010000	0.010000	0.294023
0.366412	1.006452	0.010000	0.010000	0.572152
0.365763	1.005849	0.010000	0.010000	0.655117
0.363658	1.004679	0.010000	0.010000	0.927363
0.364979	0.010000	0.010000	0.010000	0.301228
0.364561	0.010000	0.010000	0.010000	0.711376
0.364418	1.006627	0.010000	0.010000	0.305356
0.364246	1.004812	0.010000	0.010000	0.729553
0.363967	1.004502	0.010000	0.010000	0.599835
0.364895	1.005322	0.010000	0.010000	0.063834
0.364437	1.005122	0.010000	0.010000	0.764365
0.363756	1.006067	0.010000	0.010000	0.372415
0.365229	1.005418	0.010000	0.010000	0.210727
0.365305	1.006159	0.010000	0.010000	0.057944
0.364284	1.004461	0.010000	0.010000	0.721199
0.364720	1.005883	0.010000	0.010000	0.868350
0.366239	0.010000	0.010000	0.010000	0.737916
0.364914	1.005197	0.010000	0.010000	0.680651
0.364786	1.006011	0.010000	0.010000	0.659018
0.365189	0.010000	0.010000	0.010000	0.669963
0.366577	0.010000	0.010000	0.010000	0.037428
0.364146	0.010000	0.010000	0.010000	0.718552
0.365431	0.010000	0.010000	0.010000	0.382075
0.364687	1.005550	0.010000	0.010000	0.325015
0.365292	1.005784	0.010000	0.010000	0.200381
0.365465	1.005147	0.010000	0.010000	0.350464
0.364092	1.005418	0.010000	0.010000	0.920384
0.364534	0.010000	0.010000	0.010000	0.114942
0.365206	1.004645	0.010000	0.010000	0.140979
0.365167	1.006072	0.010000	0.010000	0.454382
0.365132	1.006156	0.010000	0.010000	0.532945
0.365615	0.010000	0.010000	0.010000	0.861811
0.363826	1.005209	0.010000	0.010000	0.850907
0.365634	1.006693	0.010000	0.010000	0.278521
0.364775	1.006535	0.010000	0.010000	0.072067
0.364987	1.006728	0.010000	0.010000	0.077827
0.364753	1.005428	0.010000	0.010000	0.470818
0.365634	1.006693	0.010000	0.010000	0.749089
0.364124	1.005318	0.010000	0.010000	0.019254
0.365240	1.004420	0.010000	0.010000	0.137678
0.364404	1.004600	0.010000	0.010000	0.311277
0.364464	1.004891	0.010000	0.010000	0.490143
0.364063	1.005034	0.010000	0.010000	0.139604
0.364208	1.005575	0.010000	0.010000	0.234641
0.365333	0.010000	0.010000	0.010000	0.144936
0.364786	1.005703	0.010000	0.010000	0.475525
0.365848	1.007009	0.010000	0.010000	0.379139
0.363637	0.010000	0.010000	0.010000	0.820563
0.364051	0.010000	0.010000	0.010000	0.521588
0.364744	1.006442	0.010000	0.010000	0.335790
0.365331	1.005098	0.010000	0.010000	0.997102
0.364685	1.004727	0.010000	0.010000	0.979267
0.363929	1.005797	0.010000	0.010000	0.574620
0.364182	1.005621	0.010000	0.010000	0.553669
0.365050	0.010000	0.010000	0.010000	0.562875
0.364907	1.004861	0.010000	0.010000	0.860182
0.364429	1.005541	0.010000	0.010000	0.856487
0.365091	1.005577	0.010000	0.010000	0.003871
0.366105	0.010000	0.010000	0.010000	0.518604
0.365026	1.004625	0.010000	0.010000	0.355264
0.364295	1.006054	0.010000	0.010000	0.097046
0.364402	1.005601	0.010000	0.010000	0.248977
0.364220	1.004749	0.010000	0.010000	0.976979
0.364079	1.005811	0.010000	0.010000	0.083145
0.364695	1.006757	0.010000	0.010000	0.514751
0.364323	1.006313	0.010000	0.010000	0.210323
0.364652	1.005136	0.010000	0.010000	0.154117
0.364760	1.004774	0.010000	0.010000	0.573563
0.365377	1.005695	0.010000	0.010000	0.644827
0.365137	1.005637	0.010000	0.010000	0.246879
0.365140	1.005824	0.010000	0.010000	0.401106
0.365161	1.004503	0.010000	0.010000	0.760395
0.365712	1.006236	0.010000	0.010000	0.677474
0.365091	1.005809	0.010000	0.010000	0.334883
0.365822	1.005344	0.010000	0.010000	0.692242
0.365372	0.010000	0.010000	0.010000	0.534630
0.364950	1.006308	0.010000	0.010000	0.735292
0.364923	1.004359	0.010000	0.010000	0.935956
0.364944	1.005525	0.010000	0.010000	0.988547
0.364810	1.005695	0.010000	0.010000	0.109032
0.365484	1.006749	0.010000	0.010000	0.154514
0.366167	0.010000	0.010000	0.010000	0.258142
0.364567	1.004023	0.010000	0.010000	0.639129
0.363787	1.006797	0.010000	0.010000	0.683075
0.365807	0.010000	0.010000	0.010000	0.098495
0.365217	0.010000	0.010000	0.010000	0.839687
0.364040	1.005918	0.010000	0.010000	0.481453
0.364365	1.005469	0.010000	0.010000	0.537661
0.364316	1.005765	0.010000	0.010000	0.131502
0.364560	1.006109	0.010000	0.010000	0.764355
0.367245	0.010000	0.010000	0.010000	0.399981
0.364997	1.004556	0.010000	0.010000	0.360911
0.365009	1.005198	0.010000	0.010000	0.929384
0.364929	1.005355	0.010000	0.010000	0.979505
0.365173	0.010000	0.010000	0.010000	0.852536
0.365299	0.010000	0.010000	0.010000	0.083718
0.364838	1.006360	0.010000	0.010000	0.712639
0.365788	0.010000	0.010000	0.010000	0.013769
0.364805	1.006354	0.010000	0.010000	0.176206
0.365974	1.006362	0.010000	0.010000	0.599563
0.365418	1.005599	0.010000	0.010000	0.664970
0.364080	1.005969	0.010000	0.010000	0.121920
0.365627	1.005983	0.010000	0.010000	0.279533
0.365334	1.005064	0.010000	0.010000	0.341973
0.365009	1.005893	0.010000	0.010000	0.276347
0.365189	0.010000	0.010000	0.010000	0.233210
0.365360	1.005998	0.010000	0.010000	0.350429
0.365838	1.005894	0.010000	0.010000	0.867681
0.365547	0.010000	0.010000	0.010000	0.943049
0.366583	1.006768	0.010000	0.010000	0.974427
0.364286	1.005234	0.010000	0.010000	0.345774
0.365079	1.005805	0.010000	0.010000	0.555448
0.364678	1.005637	0.010000	0.010000	0.092994
0.364992	0.010000	0.010000	0.010000	0.261311
0.364013	1.004874	0.010000	0.010000	0.001567
0.366505	1.005483	0.010000	0.010000	0.266361
0.364891	0.010000	0.010000	0.010000	0.849396
0.364952	0.010000	0.010000	0.010000	0.394223
0.365546	1.005289	0.010000	0.010000	0.883933
0.366354	1.005530	0.010000	0.010000	0.770806
0.364395	1.005615	0.010000	0.010000	0.061459
0.364713	1.004481	0.010000	0.010000	0.494468
0.365395	1.006038	0.010000	0.010000	0.643965
0.365171	1.006029	0.010000	0.010000	0.252170
0.366540	0.010000	0.010000	0.010000	0.714265
0.364764	1.005738	0.010000	0.010000	0.707450
0.365743	1.006215	0.010000	0.010000	0.260251
0.363522	1.005331	0.010000	0.010000	0.084907
0.365050	1.006265	0.010000	0.010000	0.107870
0.363974	1.004934	0.010000	0.010000	0.611582
0.365754	1.005156	0.010000	0.010000	0.712734
0.364305	1.004600	0.010000	0.010000	0.718088
0.364222	1.005319	0.010000	0.010000	0.803994
0.365542	1.005566	0.010000	0.010000	0.087392
0.366399	1.006221	0.010000	0.010000	0.987409
0.364955	1.005544	0.010000	0.010000	0.292363
0.365139	1.005789	0.010000	0.010000	0.138986
0.364072	1.005137	0.010000	0.010000	0.932408
0.365066	1.005777	0.010000	0.010000	0.688350
0.364160	1.004408	0.010000	0.010000	0.701435
0.364751	1.004629	0.010000	0.010000	0.192134
0.365871	0.010000	0.010000	0.010000	0.838197
0.364790	1.005514	0.010000	0.010000	0.993329
0.364926	1.005472	0.010000	0.010000	0.428111
0.365148	1.005643	0.010000	0.010000	0.494389
0.364300	1.005647	0.010000	0.010000	0.962161
0.365053	1.006192	0.010000	0.010000	0.237134
0.365151	1.005025	0.010000	0.010000	0.073235
0.364907	0.010000	0.010000	0.010000	0.347927
0.364774	1.005688	0.010000	0.010000	0.516501
0.364919	1.006085	0.010000	0.010000	0.622478
0.364095	1.004634	0.010000	0.010000	0.572990
0.365285	1.006651	0.010000	0.010000	0.596616
0.364867	0.010000	0.010000	0.010000	0.916687
0.364082	1.006323	0.010000	0.010000	0.931320
0.364690	1.005537	0.010000	0.010000	0.429185
0.363692	1.004885	0.010000	0.010000	0.849785
0.364639	1.005606	0.010000	0.010000	0.153716
0.364601	1.004860	0.010000	0.010000	0.583495
0.364486	1.004737	0.010000	0.010000	0.427800
0.365513	0.010000	0.010000	0.010000	0.471757
0.365314	0.010000	0.010000	0.010000	0.366620
0.364866	0.010000	0.010000	0.010000	0.123213
0.365224	1.006437	0.010000	0.010000	0.033596
0.364712	1.005497	0.010000	0.010000	0.015015
0.365326	1.006171	0.010000	0.010000	0.486093
0.364470	1.005923	0.010000	0.010000	0.589335
0.363823	1.006457	0.010000	0.010000	0.168663
0.364690	1.005506	0.010000	0.010000	0.896917
0.366170	1.006525	0.010000	0.010000	0.251848
0.364122	1.007265	0.010000	0.010000	0.807415
0.365229	1.006178	0.010000	0.010000	0.933365
0.364810	1.004483	0.010000	0.010000	0.340189
0.364659	1.005843	0.010000	0.010000	0.655884
0.364649	1.005984	0.010000	0.010000	0.633594
0.364395	1.005744	0.010000	0.010000	0.603586
0.364035	1.005932	0.010000	0.010000	0.544001
0.364866	1.005945	0.010000	0.010000	0.808093
0.364790	1.005437	0.010000	0.010000	0.755408
0.364141	1.006551	0.010000	0.010000	0.179306
0.364120	1.005665	0.010000	0.010000	0.568202
0.364536	1.004984	0.010000	0.010000	0.702669
0.364727	1.006074	0.010000	0.010000	0.095288
0.365155	0.010000	0.010000	0.010000	0.264373
0.364851	1.005405	0.010000	0.010000	0.795373
0.365078	1.005433	0.010000	0.010000	0.047720
0.363610	1.004658	0.010000	0.010000	0.814478
0.365197	0.010000	0.010000	0.010000	0.994701
0.364300	1.005904	0.010000	0.010000	0.963070
0.365518	1.005764	0.010000	0.010000	0.191813
0.363732	1.004878	0.010000	0.010000	0.038218
0.365419	0.010000	0.010000	0.010000	0.232163
0.364171	1.005687	0.010000	0.010000	0.761956
0.363845	1.004779	0.010000	0.010000	0.137777
0.365240	1.006246	0.010000	0.010000	0.673636
0.365143	0.010000	0.010000	0.010000	0.737175
0.364241	1.005645	0.010000	0.010000	0.951957
0.365608	1.005718	0.010000	0.010000	0.259686
0.365407	0.010000	0.010000	0.010000	0.719600
0.364493	1.004806	0.010000	0.010000	0.236020
0.363602	1.004969	0.010000	0.010000	0.738454
0.364627	0.010000	0.010000	0.010000	0.051275
0.364212	1.005533	0.010000	0.010000	0.138371
0.364330	1.006974	0.010000	0.010000	0.419239
0.364159	1.005381	0.010000	0.010000	0.536305
0.364923	0.010000	0.010000	0.010000	0.255867
0.364009	1.004737	0.010000	0.010000	0.473461
0.364966	1.005426	0.010000	0.010000	0.783924
0.365156	0.010000	0.010000	0.010000	0.206180
0.364956	1.005777	0.010000	0.010000	0.629141
0.365811	1.005470	0.010000	0.010000	0.620988
0.364908	0.010000	0.010000	0.010000	0.638323
0.364734	1.006194	0.010000	0.010000	0.793307
0.364096	1.005508	0.010000	0.010000	0.208851
0.365189	0.010000	0.010000	0.010000	0.043265
0.362705	0.010000	0.010000	0.010000	0.208603
0.364834	1.005217	0.010000	0.010000	0.734327
0.365289	1.005501	0.010000	0.010000	0.494797
0.365424	1.006530	0.010000	0.010000	0.110605
0.364422	1.005072	0.010000	0.010000	0.769855
0.364861	1.005592	0.010000	0.010000	0.738196
0.365146	1.004733	0.010000	0.010000	0.795115
0.364006	1.005769	0.010000	0.010000	0.541686
0.364631	1.004347	0.010000	0.010000	0.215160
0.363189	1.005937	0.010000	0.010000	0.166204
0.365310	0.010000	0.010000	0.010000	0.496426
0.363507	1.004119	0.010000	0.010000	0.431604
0.364190	1.005728	0.010000	0.010000	0.446471
0.365373	0.010000	0.010000	0.010000	0.949551
0.364101	1.006393	0.010000	0.010000	0.542115
0.363866	1.004524	0.010000	0.010000	0.101625
0.365746	1.006414	0.010000	0.010000	0.650789
0.364402	1.004767	0.010000	0.010000	0.757099
0.365941	1.005928	0.010000	0.010000	0.872323
0.364920	1.006068	0.010000	0.010000	0.661710
0.365080	0.010000	0.010000	0.010000	0.082698
0.364397	1.006114	0.010000	0.010000	0.044992
0.364191	1.004569	0.010000	0.010000	0.199932
0.366105	0.010000	0.010000	0.010000	0.839863
0.365662	0.010000	0.010000	0.010000	0.018757
0.365014	1.006255	0.010000	0.010000	0.523291
0.364126	1.005256	0.010000	0.010000	0.881119
0.364368	1.006423	0.010000	0.010000	0.408028
0.364806	0.010000	0.010000	0.010000	0.015757
0.365104	1.006372	0.010000	0.010000	0.707600
0.364768	0.010000	0.010000	0.010000	0.193723
0.365991	1.006334	0.010000	0.010000	0.790913
0.364713	0.010000	0.010000	0.010000	0.472919
0.363982	1.004702	0.010000	0.010000	0.672757
0.364461	0.010000	0.010000	0.010000	0.917646
0.365290	1.005079	0.010000	0.010000	0.028258
0.365141	1.006021	0.010000	0.010000	0.523827
0.364935	1.005445	0.010000	0.010000	0.130279
0.365588	0.010000	0.010000	0.010000	0.891315
0.364775	1.004990	0.010000	0.010000	0.993407
0.363509	1.005257	0.010000	0.010000	0.101716
0.365787	1.006511	0.010000	0.010000	0.759520
0.364276	0.010000	0.010000	0.010000	0.375707
0.364091	1.004787	0.010000	0.010000	0.605170
0.365913	1.006410	0.010000	0.010000	0.241178
0.364402	1.005328	0.010000	0.010000	0.008975
0.364847	1.006481	0.010000	0.010000	0.083548
0.364566	1.005973	0.010000	0.010000	0.839743
0.364999	1.005219	0.010000	0.010000	0.712719
0.364129	1.005258	0.010000	0.010000	0.145878
0.364240	1.005651	0.010000	0.010000	0.701423
0.365209	1.006100	0.010000	0.010000	0.682169
0.364863	1.005280	0.010000	0.010000	0.044415
0.365921	1.005325	0.010000	0.010000	0.747495
0.367062	0.010000	0.010000	0.010000	0.649396
0.364270	1.005709	0.010000	0.010000	0.463971
0.364925	1.006125	0.010000	0.010000	0.009835
0.364240	1.004819	0.010000	0.010000	0.168942
0.364850	1.005157	0.010000	0.010000	0.308965
0.365236	0.010000	0.010000	0.010000	0.574133
0.364619	1.006862	0.010000	0.010000	0.379727
0.364343	1.006545	0.010000	0.010000	0.872236
0.363594	0.010000	0.010000	0.010000	0.177037
0.365754	1.006156	0.010000	0.010000	0.589327
0.363897	1.006173	0.010000	0.010000	0.869274
0.364447	0.010000	0.010000	0.010000	0.241517
0.364892	1.005858	0.010000	0.010000	0.836730
0.364359	1.006240	0.010000	0.010000	0.856985
0.364131	1.005560	0.010000	0.010000	0.834570
0.365643	1.006671	0.010000	0.010000	0.943409
0.365012	0.010000	0.010000	0.010000	0.338609
0.364511	0.010000	0.010000	0.010000	0.513520
0.365496	1.006085	0.010000	0.010000	0.131314
0.366479	1.005609	0.010000	0.010000	0.652444
0.364738	1.005127	0.010000	0.010000	0.423386
0.365513	0.010000	0.010000	0.010000	0.109072
0.365881	1.006567	0.010000	0.010000	0.001628
0.366041	1.006283	0.010000	0.010000	0.608587
0.365072	1.005221	0.010000	0.010000	0.845797
0.364154	1.004489	0.010000	0.010000	0.965810
0.364646	1.005503	0.010000	0.010000	0.482124
0.364395	1.005645	0.010000	0.010000	0.240335
0.364496	1.005036	0.010000	0.010000	0.307419
0.364927	1.006452	0.010000	0.010000	0.308553
0.364808	1.005617	0.010000	0.010000	0.609534
0.365143	0.010000	0.010000	0.010000	0.718417
0.364398	1.006634	0.010000	0.010000	0.907799
0.364381	1.004686	0.010000	0.010000	0.791188
0.364570	1.005562	0.010000	0.010000	0.417255
0.364722	1.005575	0.010000	0.010000	0.183282
0.364716	1.006142	0.010000	0.010000	0.363107
0.364911	1.005652	0.010000	0.010000	0.098619
0.365457	1.006206	0.010000	0.010000	0.857129
0.365167	0.010000	0.010000	0.010000	0.243686
0.365106	0.010000	0.010000	0.010000	0.829692
0.366418	1.006322	0.010000	0.010000	0.067283
0.365326	0.010000	0.010000	0.010000	0.555952
0.365848	0.010000	0.010000	0.010000	0.350547
0.364276	1.006613	0.010000	0.010000	0.700373
0.365237	0.010000	0.010000	0.010000	0.725847
0.364116	1.005534	0.010000	0.010000	0.633374
0.365092	0.010000	0.010000	0.010000	0.539456
0.365348	1.006615	0.010000	0.010000	0.051900
0.365994	1.005633	0.010000	0.010000	0.672434
0.363810	0.010000	0.010000	0.010000	0.794472
0.365092	1.006222	0.010000	0.010000	0.618748
0.365118	1.005938	0.010000	0.010000	0.097801
0.364205	1.004643	0.010000	0.010000	0.985511
0.365382	1.005772	0.010000	0.010000	0.924103
0.364100	0.010000	0.010000	0.010000	0.073968
0.365124	0.010000	0.010000	0.010000	0.228529
0.364608	1.005248	0.010000	0.010000	0.454756
0.365105	0.010000	0.010000	0.010000	0.800365
0.364487	1.005709	0.010000	0.010000	0.485670
0.365354	1.006664	0.010000	0.010000	0.293159
0.363959	1.004513	0.010000	0.010000	0.185488
0.365122	0.010000	0.010000	0.010000	0.460341
0.364222	1.004556	0.010000	0.010000	0.133243
0.364041	1.004691	0.010000	0.010000	0.865108
0.365144	0.010000	0.010000	0.010000	0.577625
0.365279	1.006481	0.010000	0.010000	0.236779
0.365292	1.004692	0.010000	0.010000	0.185100
0.365230	0.010000	0.010000	0.010000	0.525435
0.364949	1.006329	0.010000	0.010000	0.391675
0.365565	1.006319	0.010000	0.010000	0.552085
0.364743	1.004903	0.010000	0.010000	0.750524
0.365172	0.010000	0.010000	0.010000	0.103747
0.365397	1.006045	0.010000	0.010000	0.251914
0.365330	1.004380	0.010000	0.010000	0.572396
0.366971	1.005880	0.010000	0.010000	0.591661
0.364577	0.010000	0.010000	0.010000	0.589502
0.364967	0.010000	0.010000	0.010000	0.704499
0.365080	1.006423	0.010000	0.010000	0.630495
0.365332	1.006143	0.010000	0.010000	0.038345
0.364145	1.005646	0.010000	0.010000	0.553240
0.364881	1.005738	0.010000	0.010000	0.657011
0.364892	0.010000	0.010000	0.010000	0.890502
0.364660	0.010000	0.010000	0.010000	0.516783
0.365340	1.005785	0.010000	0.010000	0.132651
0.364865	1.005573	0.010000	0.010000	0.031582
0.367566	1.007117	0.010000	0.010000	0.486281
0.365338	1.005066	0.010000	0.010000	0.446815
0.365173	0.010000	0.010000	0.010000	0.136175
0.366562	0.010000	0.010000	0.010000	0.705895
0.364388	1.006033	0.010000	0.010000	0.224785
0.365153	0.010000	0.010000	0.010000	0.796295
0.364332	1.004974	0.010000	0.010000	0.013524
0.364994	1.005213	0.010000	0.010000	0.300913
0.364243	1.005409	0.010000	0.010000	0.229278
0.364519	1.005846	0.010000	0.010000	0.431636
0.364898	1.005446	0.010000	0.010000	0.451230
0.364980	1.006143	0.010000	0.010000	0.423863
0.366105	0.010000	0.010000	0.010000	0.833648
0.364619	0.010000	0.010000	0.010000	0.982452
0.365103	1.005700	0.010000	0.010000	0.453170
0.364608	1.006379	0.010000	0.010000	0.431558
0.366135	1.006217	0.010000	0.010000	0.879423
0.365727	1.006231	0.010000	0.010000	0.654731
0.364506	1.006034	0.010000	0.010000	0.169933
0.364752	1.004165	0.010000	0.010000	0.639482
0.364850	1.005611	0.010000	0.010000	0.657051
0.364271	1.005552	0.010000	0.010000	0.251962
0.364676	1.006081	0.010000	0.010000	0.493221
0.364306	1.004530	0.010000	0.010000	0.170026
0.365598	0.010000	0.010000	0.010000	0.308941
0.364990	1.004444	0.010000	0.010000	0.909757
0.365251	0.010000	0.010000	0.010000	0.026068
0.364824	1.006438	0.010000	0.010000	0.540768
0.365148	1.005619	0.010000	0.010000	0.534654
0.364534	1.005752	0.010000	0.010000	0.575579
0.364898	1.005739	0.010000	0.010000	0.735568
0.364883	1.006585	0.010000	0.010000	0.350903
0.364089	0.010000	0.010000	0.010000	0.800991
0.364952	1.006336	0.010000	0.010000	0.627990
0.364463	1.006481	0.010000	0.010000	0.901360
0.365178	1.005465	0.010000	0.010000	0.981417
0.364395	1.005170	0.010000	0.010000	0.978555
0.364463	1.006455	0.010000	0.010000	0.220957
0.364054	1.005595	0.010000	0.010000	0.408673
0.364797	1.005287	0.010000	0.010000	0.877481
0.363791	1.005378	0.010000	0.010000	0.382220
0.365268	0.010000	0.010000	0.010000	0.104850
0.366134	1.006342	0.010000	0.010000	0.381132
0.365985	0.010000	0.010000	0.010000	0.807594
0.364831	1.005476	0.010000	0.010000	0.263586
0.364998	1.004618	0.010000	0.010000	0.243998
0.364745	1.005704	0.010000	0.010000	0.890303
0.365043	0.010000	0.010000	0.010000	0.959700
0.364772	1.006592	0.010000	0.010000	0.796205
0.364025	0.010000	0.010000	0.010000	0.100436
0.364830	0.010000	0.010000	0.010000	0.487935
0.366755	1.006580	0.010000	0.010000	0.914843
0.365110	1.004758	0.010000	0.010000	0.523858
0.365295	1.006133	0.010000	0.010000	0.844015
0.365702	1.006328	0.010000	0.010000	0.452443
0.364622	1.005234	0.010000	0.010000	0.079730
0.365204	1.005387	0.010000	0.010000	0.265099
0.365166	0.010000	0.010000	0.010000	0.576462
0.364240	1.005744	0.010000	0.010000	0.855566
0.366059	1.005426	0.010000	0.010000	0.574138
0.365464	1.004136	0.010000	0.010000	0.251967
0.365093	1.004130	0.010000	0.010000	0.666104
0.366589	0.010000	0.010000	0.010000	0.059041
0.363710	1.004819	0.010000	0.010000	0.795438
0.364295	1.005660	0.010000	0.010000	0.557868
0.365739	1.005953	0.010000	0.010000	0.544398
0.364880	1.006348	0.010000	0.010000	0.637954
0.365600	1.005935	0.010000	0.010000	0.570838
0.365140	1.006344	0.010000	0.010000	0.767023
0.364698	0.010000	0.010000	0.010000	0.125350
0.365179	0.010000	0.010000	0.010000	0.203517
0.365750	1.006747	0.010000	0.010000	0.346214
0.364212	1.004851	0.010000	0.010000	0.836566
0.365290	1.006072	0.010000	0.010000	0.466609
0.365901	1.006325	0.010000	0.010000	0.340725
0.366042	0.010000	0.010000	0.010000	0.514476
0.364660	1.006647	0.010000	0.010000	0.142235
0.364882	1.006228	0.010000	0.010000	0.899818
0.363858	1.006574	0.010000	0.010000	0.790498
0.364833	1.006866	0.010000	0.010000	0.266283
0.365370	1.005380	0.010000	0.010000	0.664715
0.364445	1.005887	0.010000	0.010000	0.529227
0.365430	1.006920	0.010000	0.010000	0.559577
0.364648	0.010000	0.010000	0.010000	0.373515
0.364677	1.005504	0.010000	0.010000	0.589480
0.364424	1.005746	0.010000	0.010000	0.155832
0.364304	1.004600	0.010000	0.010000	0.004526
0.365038	1.005931	0.010000	0.010000	0.667202
0.364614	1.005364	0.010000	0.010000	0.692398
0.365654	1.006029	0.010000	0.010000	0.046453
0.365194	1.005894	0.010000	0.010000	0.038366
0.365014	1.005978	0.010000	0.010000	0.844238
0.365102	0.010000	0.010000	0.010000	0.675694
0.365051	1.004810	0.010000	0.010000	0.097082
0.365513	1.005666	0.010000	0.010000	0.649351
0.367505	1.007295	0.010000	0.010000	0.477991
0.363966	1.004669	0.010000	0.010000	0.203081
0.364828	1.005352	0.010000	0.010000	0.472125
0.364678	1.005701	0.010000	0.010000	0.559749
0.365271	0.010000	0.010000	0.010000	0.497342
0.364954	1.005955	0.010000	0.010000	0.376158
0.365350	0.010000	0.010000	0.010000	0.011098
0.367181	1.006080	0.010000	0.010000	0.420287
0.364343	1.005398	0.010000	0.010000	0.558827
0.365793	0.010000	0.010000	0.010000	0.616750
0.365917	1.005684	0.010000	0.010000	0.321548
0.365511	0.010000	0.010000	0.010000	0.711855
0.364952	1.005610	0.010000	0.010000	0.593541
0.364024	1.004886	0.010000	0.010000	0.429551
0.364945	0.010000	0.010000	0.010000	0.879042
0.365158	1.006246	0.010000	0.010000	0.400764
0.365261	0.010000	0.010000	0.010000	0.616865
0.364675	1.005615	0.010000	0.010000	0.488954
0.365233	1.005848	0.010000	0.010000	0.587406
0.362987	1.004923	0.010000	0.010000	0.293237
0.364796	1.005980	0.010000	0.010000	0.210563
0.364400	1.006550	0.010000	0.010000	0.396256
0.364445	1.005906	0.010000	0.010000	0.050116
0.365050	1.005457	0.010000	0.010000	0.622667
0.365267	1.005794	0.010000	0.010000	0.067751
0.363329	0.010000	0.010000	0.010000	0.330062
0.364388	1.006283	0.010000	0.010000	0.867899
0.365603	1.005763	0.010000	0.010000	0.159754
0.365294	1.005579	0.010000	0.010000	0.792210
0.366832	1.005595	0.010000	0.010000	0.908102
0.364097	1.004449	0.010000	0.010000	0.858015
0.364435	1.005484	0.010000	0.010000	0.317962
0.365769	1.005804	0.010000	0.010000	0.328749
0.364986	1.006159	0.010000	0.010000	0.352283
0.365290	1.006839	0.010000	0.010000	0.920700
0.363699	1.005057	0.010000	0.010000	0.109205
0.364584	1.005472	0.010000	0.010000	0.148146
0.365145	0.010000	0.010000	0.010000	0.833039
0.363458	1.003615	0.010000	0.010000	0.749354
0.364971	1.005639	0.010000	0.010000	0.649809
0.364343	1.006702	0.010000	0.010000	0.782870
0.365287	0.010000	0.010000	0.010000	0.668825
0.365604	1.006631	0.010000	0.010000	0.889435
0.364781	1.004525	0.010000	0.010000	0.229147
0.364683	1.006517	0.010000	0.010000	0.324493
0.364942	1.005732	0.010000	0.010000	0.931745
0.364142	1.004714	0.010000	0.010000	0.052540
0.364717	0.010000	0.010000	0.010000	0.536731
0.364795	1.006190	0.010000	0.010000	0.560426
0.365237	1.005927	0.010000	0.010000	0.420607
0.364846	1.005425	0.010000	0.010000	0.614719
0.365245	1.005582	0.010000	0.010000	0.740409
0.365045	1.005670	0.010000	0.010000	0.495610
0.365447	0.010000	0.010000	0.010000	0.808211
0.364714	1.005148	0.010000	0.010000	0.027148
0.364411	1.004340	0.010000	0.010000	0.933183
0.364939	1.005819	0.010000	0.010000	0.021138
0.363494	1.004197	0.010000	0.010000	0.399874
0.366128	1.005383	0.010000	0.010000	0.847694
0.365291	0.010000	0.010000	0.010000	0.049752
0.365484	1.006502	0.010000	0.010000	0.161365
0.364431	1.006862	0.010000	0.010000	0.588732
0.365003	1.006192	0.010000	0.010000	0.052191
